event_id,anchor_date,as_of,date,es_975_eur,exception_99,loss_eur,model,relative_observation,signed_hpl_eur,var_99_eur
worst_loss_2020,2020-03-23,2020-03-12,2020-03-13,53338.978215386014,False,21014.805298246843,ewma_fhs,-6,-21014.805298246843,50957.736780662315
worst_loss_2020,2020-03-23,2020-03-13,2020-03-16,57378.825104215452,False,26511.257247642621,ewma_fhs,-5,-26511.257247642621,54252.104485766482
worst_loss_2020,2020-03-23,2020-03-16,2020-03-17,63948.836829922802,False,-14763.1033181109,ewma_fhs,-4,14763.1033181109,60849.780615223739
worst_loss_2020,2020-03-23,2020-03-17,2020-03-18,65158.456884524894,False,20912.724942605768,ewma_fhs,-3,-20912.724942605768,60516.017709423802
worst_loss_2020,2020-03-23,2020-03-18,2020-03-19,65293.50898057509,False,2241.5633300274649,ewma_fhs,-2,-2241.5633300274649,60926.508631428107
worst_loss_2020,2020-03-23,2020-03-19,2020-03-20,65660.344860712125,False,-47583.898529565166,ewma_fhs,-1,47583.898529565166,62229.143173164397
worst_loss_2020,2020-03-23,2020-03-20,2020-03-23,69692.135857779664,False,55429.56965411883,ewma_fhs,0,-55429.56965411883,66644.890854325364
worst_loss_2020,2020-03-23,2020-03-23,2020-03-24,71305.62577031921,False,-8202.917960350409,ewma_fhs,1,8202.917960350409,68063.381872692422
worst_loss_2020,2020-03-23,2020-03-24,2020-03-25,71386.580067706353,False,-12508.34819015539,ewma_fhs,2,12508.34819015539,67388.839536294254
worst_loss_2020,2020-03-23,2020-03-25,2020-03-26,71635.873998816489,False,23510.071310201722,ewma_fhs,3,-23510.071310201722,67189.577962425916
worst_loss_2020,2020-03-23,2020-03-26,2020-03-27,71636.677416739345,False,-26914.772924592609,ewma_fhs,4,26914.772924592609,67893.595909348369
worst_loss_2020,2020-03-23,2020-03-27,2020-03-30,71967.262924147959,False,-12671.353512890288,ewma_fhs,5,12671.353512890288,68426.928071714239
worst_loss_2020,2020-03-23,2020-03-30,2020-03-31,71200.71173444434,False,-15431.448584633115,ewma_fhs,6,15431.448584633115,67606.409889241506
worst_loss_2020,2020-03-23,2020-03-31,2020-04-01,69985.776554873417,False,-15270.007269597616,ewma_fhs,7,15270.007269597616,67087.532904791165
worst_loss_2020,2020-03-23,2020-04-01,2020-04-02,69234.141582749333,False,-20616.635657121238,ewma_fhs,8,20616.635657121238,65373.26934199543
worst_loss_2020,2020-03-23,2020-04-02,2020-04-03,68061.928846584487,False,-10343.58536625938,ewma_fhs,9,10343.58536625938,64364.674273768687
worst_loss_2020,2020-03-23,2020-04-03,2020-04-06,67447.317034370877,False,-4825.4540701013111,ewma_fhs,10,4825.4540701013111,65711.301363999344
worst_loss_2020,2020-03-23,2020-04-06,2020-04-07,66422.430490278115,False,14278.424082339285,ewma_fhs,11,-14278.424082339285,63819.823624647499
worst_loss_2020,2020-03-23,2020-04-07,2020-04-08,66569.4333250536,False,-7157.8339330365015,ewma_fhs,12,7157.8339330365015,63427.288888158291
worst_loss_2020,2020-03-23,2020-04-08,2020-04-09,64794.497372037957,False,-12344.708793247772,ewma_fhs,13,12344.708793247772,61644.350937234056
worst_loss_2020,2020-03-23,2020-04-09,2020-04-14,63518.931725019349,False,-18340.668385940364,ewma_fhs,14,18340.668385940364,60086.791195869358
worst_loss_2020,2020-03-23,2020-04-14,2020-04-15,64848.530112340886,False,-2641.038985854062,ewma_fhs,15,2641.038985854062,60707.739515058871
worst_loss_2020,2020-03-23,2020-04-15,2020-04-16,63794.123309797898,False,-8027.7125772592817,ewma_fhs,16,8027.7125772592817,59746.291647472077
worst_loss_2020,2020-03-23,2020-04-16,2020-04-17,62089.812740992726,False,-17468.612611777884,ewma_fhs,17,17468.612611777884,58149.174662664911
worst_loss_2020,2020-03-23,2020-04-17,2020-04-20,61253.748442701763,False,6102.528504287613,ewma_fhs,18,-6102.528504287613,57919.261559475482
worst_loss_2020,2020-03-23,2020-04-20,2020-04-21,59466.474959144747,False,7639.7725928128848,ewma_fhs,19,-7639.7725928128848,56185.735729686341
worst_loss_2020,2020-03-23,2020-04-21,2020-04-22,58930.018935913642,False,4602.3259265596371,ewma_fhs,20,-4602.3259265596371,55504.240377250499
worst_loss_2020,2020-03-23,2020-02-21,2020-02-24,27780.623387160336,False,938.99323362994176,ewma_gaussian,-20,-938.99323362994176,27644.50208197103
worst_loss_2020,2020-03-23,2020-02-24,2020-02-25,26937.943376899289,False,-986.65337266095185,ewma_gaussian,-19,986.65337266095185,26805.951090028077
worst_loss_2020,2020-03-23,2020-02-25,2020-02-26,26151.121340597136,False,18587.956163593768,ewma_gaussian,-18,-18587.956163593768,26022.984375510485
worst_loss_2020,2020-03-23,2020-02-26,2020-02-27,27380.047225264661,True,30178.774575558877,ewma_gaussian,-17,-30178.774575558877,27245.888689204941
worst_loss_2020,2020-03-23,2020-02-27,2020-02-28,31474.219561208163,False,4404.3803141419967,ewma_gaussian,-16,-4404.3803141419967,31320.000133271693
worst_loss_2020,2020-03-23,2020-02-28,2020-03-02,30556.727487526048,True,49169.903973515487,ewma_gaussian,-15,-49169.903973515487,30407.003646921439
worst_loss_2020,2020-03-23,2020-03-02,2020-03-03,40393.386021772487,False,-8225.3846016198513,ewma_gaussian,-14,8225.3846016198513,40195.463881953248
worst_loss_2020,2020-03-23,2020-03-03,2020-03-04,39511.154332074366,False,-9201.4413259192243,ewma_gaussian,-13,9201.4413259192243,39317.555008464384
worst_loss_2020,2020-03-23,2020-03-04,2020-03-05,38750.824012686273,False,14480.302330368731,ewma_gaussian,-12,-14480.302330368731,38560.950205023422
worst_loss_2020,2020-03-23,2020-03-05,2020-03-06,38369.371827081923,False,14706.722362321654,ewma_gaussian,-11,-14706.722362321654,38181.367083645891
worst_loss_2020,2020-03-23,2020-03-06,2020-03-09,37874.74879237017,False,8194.5681768313825,ewma_gaussian,-10,-8194.5681768313825,37689.167635047495
worst_loss_2020,2020-03-23,2020-03-09,2020-03-10,36807.093370190814,False,11085.919895698968,ewma_gaussian,-9,-11085.919895698968,36626.743580340873
worst_loss_2020,2020-03-23,2020-03-10,2020-03-11,36210.19264877859,False,-3171.1602071554121,ewma_gaussian,-8,3171.1602071554121,36032.767591902935
worst_loss_2020,2020-03-23,2020-03-11,2020-03-12,35166.735356113917,False,-8048.8843095035791,ewma_gaussian,-7,8048.8843095035791,34994.423099142266
worst_loss_2020,2020-03-23,2020-03-12,2020-03-13,34380.382168231357,False,21014.805298246843,ewma_gaussian,-6,-21014.805298246843,34211.922935750285
worst_loss_2020,2020-03-23,2020-03-13,2020-03-16,35267.915885556111,False,26511.257247642621,ewma_gaussian,-5,-26511.257247642621,35095.107857646006
worst_loss_2020,2020-03-23,2020-03-16,2020-03-17,36886.884505170114,False,-14763.1033181109,ewma_gaussian,-4,14763.1033181109,36706.143749527757
worst_loss_2020,2020-03-23,2020-03-17,2020-03-18,36866.937762637994,False,20912.724942605768,ewma_gaussian,-3,-20912.724942605768,36686.294743341939
worst_loss_2020,2020-03-23,2020-03-18,2020-03-19,37371.363787804556,False,2241.5633300274649,ewma_gaussian,-2,-2241.5633300274649,37188.249149064963
worst_loss_2020,2020-03-23,2020-03-19,2020-03-20,36172.359510332557,False,-47583.898529565166,ewma_gaussian,-1,47583.898529565166,35995.119830729149
worst_loss_2020,2020-03-23,2020-03-20,2020-03-23,45159.799418823888,True,55429.56965411883,ewma_gaussian,0,-55429.56965411883,44938.522496657381
worst_loss_2020,2020-03-23,2020-03-23,2020-03-24,53249.792366824709,False,-8202.917960350409,ewma_gaussian,1,8202.917960350409,52988.875571077726
worst_loss_2020,2020-03-23,2020-03-24,2020-03-25,52172.97288608388,False,-12508.34819015539,ewma_gaussian,2,12508.34819015539,51917.332360459739
worst_loss_2020,2020-03-23,2020-03-25,2020-03-26,51520.628909252591,False,23510.071310201722,ewma_gaussian,3,-23510.071310201722,51268.184781071417
worst_loss_2020,2020-03-23,2020-03-26,2020-03-27,51430.072241188282,False,-26914.772924592609,ewma_gaussian,4,26914.772924592609,51178.071828458655
worst_loss_2020,2020-03-23,2020-03-27,2020-03-30,52489.173750485279,False,-12671.353512890288,ewma_gaussian,5,12671.353512890288,52231.983883301575
worst_loss_2020,2020-03-23,2020-03-30,2020-03-31,51703.214767494152,False,-15431.448584633115,ewma_gaussian,6,15431.448584633115,51449.875993250265
worst_loss_2020,2020-03-23,2020-03-31,2020-04-01,51082.048491397589,False,-15270.007269597616,ewma_gaussian,7,15270.007269597616,50831.753348070961
worst_loss_2020,2020-03-23,2020-04-01,2020-04-02,50340.298949470161,False,-20616.635657121238,ewma_gaussian,8,20616.635657121238,50093.638278788851
worst_loss_2020,2020-03-23,2020-04-02,2020-04-03,50471.922594191645,False,-10343.58536625938,ewma_gaussian,9,10343.58536625938,50224.616985415771
worst_loss_2020,2020-03-23,2020-04-03,2020-04-06,49352.497795411757,False,-4825.4540701013111,ewma_gaussian,10,4825.4540701013111,49110.677217066899
worst_loss_2020,2020-03-23,2020-04-06,2020-04-07,48086.648929918607,False,14278.424082339285,ewma_gaussian,11,-14278.424082339285,47851.030840169558
worst_loss_2020,2020-03-23,2020-04-07,2020-04-08,47300.225194086037,False,-7157.8339330365015,ewma_gaussian,12,7157.8339330365015,47068.460474503008
worst_loss_2020,2020-03-23,2020-04-08,2020-04-09,46081.122203410952,False,-12344.708793247772,ewma_gaussian,13,12344.708793247772,45855.33092394616
worst_loss_2020,2020-03-23,2020-04-09,2020-04-14,45413.788289502969,False,-18340.668385940364,ewma_gaussian,14,18340.668385940364,45191.266856149712
worst_loss_2020,2020-03-23,2020-04-14,2020-04-15,45558.392243107119,False,-2641.038985854062,ewma_gaussian,15,2641.038985854062,45335.162269897657
worst_loss_2020,2020-03-23,2020-04-15,2020-04-16,44112.472682137479,False,-8027.7125772592817,ewma_gaussian,16,8027.7125772592817,43896.327519628445
worst_loss_2020,2020-03-23,2020-04-16,2020-04-17,43088.750495836393,False,-17468.612611777884,ewma_gaussian,17,17468.612611777884,42877.621433873712
worst_loss_2020,2020-03-23,2020-04-17,2020-04-20,43168.579247480309,False,6102.528504287613,ewma_gaussian,18,-6102.528504287613,42957.059035408645
worst_loss_2020,2020-03-23,2020-04-20,2020-04-21,41938.479370701563,False,7639.7725928128848,ewma_gaussian,19,-7639.7725928128848,41732.986482005879
worst_loss_2020,2020-03-23,2020-04-21,2020-04-22,40688.314876510776,False,4602.3259265596371,ewma_gaussian,20,-4602.3259265596371,40488.947625108347
worst_loss_2020,2020-03-23,2020-02-21,2020-02-24,38015.741956012564,False,938.99323362994176,historical,-20,-938.99323362994176,34927.626209480826
worst_loss_2020,2020-03-23,2020-02-24,2020-02-25,38016.478416413011,False,-986.65337266095185,historical,-19,986.65337266095185,34940.141311118794
worst_loss_2020,2020-03-23,2020-02-25,2020-02-26,38032.192723236039,False,18587.956163593768,historical,-18,-18587.956163593768,34965.634390705825
worst_loss_2020,2020-03-23,2020-02-26,2020-02-27,37898.966246315671,False,30178.774575558877,historical,-17,-30178.774575558877,34846.124036423971
worst_loss_2020,2020-03-23,2020-02-27,2020-02-28,37688.897760218031,False,4404.3803141419967,historical,-16,-4404.3803141419967,34655.771245478936
worst_loss_2020,2020-03-23,2020-02-28,2020-03-02,37675.435012909649,True,49169.903973515487,historical,-15,-49169.903973515487,34675.585687668696
worst_loss_2020,2020-03-23,2020-03-02,2020-03-03,38039.910503477433,False,-8225.3846016198513,historical,-14,8225.3846016198513,36638.372038038877
worst_loss_2020,2020-03-23,2020-03-03,2020-03-04,38096.348467660508,False,-9201.4413259192243,historical,-13,9201.4413259192243,36671.68334592021
worst_loss_2020,2020-03-23,2020-03-04,2020-03-05,38165.284309326082,False,14480.302330368731,historical,-12,-14480.302330368731,36695.436664670859
worst_loss_2020,2020-03-23,2020-03-05,2020-03-06,38060.249808730034,False,14706.722362321654,historical,-11,-14706.722362321654,36608.410339516078
worst_loss_2020,2020-03-23,2020-03-06,2020-03-09,37924.084048787896,False,8194.5681768313825,historical,-10,-8194.5681768313825,36261.662918569004
worst_loss_2020,2020-03-23,2020-03-09,2020-03-10,37907.85067432034,False,11085.919895698968,historical,-9,-11085.919895698968,36025.426435912945
worst_loss_2020,2020-03-23,2020-03-10,2020-03-11,37794.797802459681,False,-3171.1602071554121,historical,-8,3171.1602071554121,36117.727449713566
worst_loss_2020,2020-03-23,2020-03-11,2020-03-12,37825.538342230051,False,-8048.8843095035791,historical,-7,8048.8843095035791,36157.073030846921
worst_loss_2020,2020-03-23,2020-03-12,2020-03-13,37935.702028891756,False,21014.805298246843,historical,-6,-21014.805298246843,36161.203425046006
worst_loss_2020,2020-03-23,2020-03-13,2020-03-16,37764.235797377194,False,26511.257247642621,historical,-5,-26511.257247642621,36302.81964773238
worst_loss_2020,2020-03-23,2020-03-16,2020-03-17,37619.133161033591,False,-14763.1033181109,historical,-4,14763.1033181109,35894.74435836426
worst_loss_2020,2020-03-23,2020-03-17,2020-03-18,37757.98451783802,False,20912.724942605768,historical,-3,-20912.724942605768,36214.867225187576
worst_loss_2020,2020-03-23,2020-03-18,2020-03-19,37622.590936855311,False,2241.5633300274649,historical,-2,-2241.5633300274649,36071.215524545034
worst_loss_2020,2020-03-23,2020-03-19,2020-03-20,37602.616864845113,False,-47583.898529565166,historical,-1,47583.898529565166,36184.145097845605
worst_loss_2020,2020-03-23,2020-03-20,2020-03-23,37931.800644120529,True,55429.56965411883,historical,0,-55429.56965411883,36685.512400518142
worst_loss_2020,2020-03-23,2020-03-23,2020-03-24,38506.411686748135,False,-8202.917960350409,historical,1,8202.917960350409,36725.069052393381
worst_loss_2020,2020-03-23,2020-03-24,2020-03-25,38522.313003095114,False,-12508.34819015539,historical,2,12508.34819015539,36747.543102741765
worst_loss_2020,2020-03-23,2020-03-25,2020-03-26,38605.141623912459,False,23510.071310201722,historical,3,-23510.071310201722,36827.026962223921
worst_loss_2020,2020-03-23,2020-03-26,2020-03-27,38446.204758547196,False,-26914.772924592609,historical,4,26914.772924592609,36674.606029125811
worst_loss_2020,2020-03-23,2020-03-27,2020-03-30,38636.878445275317,False,-12671.353512890288,historical,5,12671.353512890288,36852.319659055283
worst_loss_2020,2020-03-23,2020-03-30,2020-03-31,38714.094029963737,False,-15431.448584633115,historical,6,15431.448584633115,36927.893103176371
worst_loss_2020,2020-03-23,2020-03-31,2020-04-01,38848.036809067831,False,-15270.007269597616,historical,7,15270.007269597616,37052.550149072325
worst_loss_2020,2020-03-23,2020-04-01,2020-04-02,38989.449320967717,False,-20616.635657121238,historical,8,20616.635657121238,37180.862914035642
worst_loss_2020,2020-03-23,2020-04-02,2020-04-03,39145.419919295455,False,-10343.58536625938,historical,9,10343.58536625938,37327.618570118058
worst_loss_2020,2020-03-23,2020-04-03,2020-04-06,39228.854224131319,False,-4825.4540701013111,historical,10,4825.4540701013111,37406.214438054019
worst_loss_2020,2020-03-23,2020-04-06,2020-04-07,39252.441774967723,False,14278.424082339285,historical,11,-14278.424082339285,37432.823072622377
worst_loss_2020,2020-03-23,2020-04-07,2020-04-08,39119.591077208745,False,-7157.8339330365015,historical,12,7157.8339330365015,37313.750672843234
worst_loss_2020,2020-03-23,2020-04-08,2020-04-09,39167.297147545032,False,-12344.708793247772,historical,13,12344.708793247772,37359.063594944222
worst_loss_2020,2020-03-23,2020-04-09,2020-04-14,39254.035132750425,False,-18340.668385940364,historical,14,18340.668385940364,37442.986557610318
worst_loss_2020,2020-03-23,2020-04-14,2020-04-15,39384.058913835965,False,-2641.038985854062,historical,15,2641.038985854062,37569.403600733167
worst_loss_2020,2020-03-23,2020-04-15,2020-04-16,39423.028640856937,False,-8027.7125772592817,historical,16,8027.7125772592817,37602.002337286525
worst_loss_2020,2020-03-23,2020-04-16,2020-04-17,39473.496610619921,False,-17468.612611777884,historical,17,17468.612611777884,37651.003990054181
worst_loss_2020,2020-03-23,2020-04-17,2020-04-20,39605.100604338717,False,6102.528504287613,historical,18,-6102.528504287613,37777.348424410346
worst_loss_2020,2020-03-23,2020-04-20,2020-04-21,39556.478548630643,False,7639.7725928128848,historical,19,-7639.7725928128848,37732.650929914897
worst_loss_2020,2020-03-23,2020-04-21,2020-04-22,39529.267885836402,False,4602.3259265596371,historical,20,-4602.3259265596371,37702.019011411547
worst_loss_2022,2022-02-04,2022-01-06,2022-01-07,29395.396627707069,False,1129.8453553698494,ewma_fhs,-20,-1129.8453553698494,27475.16816924158
worst_loss_2022,2022-02-04,2022-01-07,2022-01-10,28849.041473910125,False,-470.53628718947431,ewma_fhs,-19,470.53628718947431,26841.640574481105
worst_loss_2022,2022-02-04,2022-01-10,2022-01-11,28407.841759049646,False,16468.65593060022,ewma_fhs,-18,-16468.65593060022,26618.468945955137
worst_loss_2022,2022-02-04,2022-01-11,2022-01-12,28658.665079312104,False,-1267.1067920392356,ewma_fhs,-17,1267.1067920392356,27146.285080050053
worst_loss_2022,2022-02-04,2022-01-12,2022-01-13,28190.222752853344,False,1163.7748420083003,ewma_fhs,-16,-1163.7748420083003,26655.520278699747
worst_loss_2022,2022-02-04,2022-01-13,2022-01-14,28973.023843302955,False,-5430.520067277308,ewma_fhs,-15,5430.520067277308,26668.372602891319
worst_loss_2022,2022-02-04,2022-01-14,2022-01-17,29227.620056637741,False,670.01188811841416,ewma_fhs,-14,-670.01188811841416,27096.62646226236
worst_loss_2022,2022-02-04,2022-01-17,2022-01-18,28766.485730446144,False,-5156.1573754422916,ewma_fhs,-13,5156.1573754422916,26520.135823667304
worst_loss_2022,2022-02-04,2022-01-18,2022-01-19,28241.600592645394,False,-24278.464295775309,ewma_fhs,-12,24278.464295775309,25880.431828167872
worst_loss_2022,2022-02-04,2022-01-19,2022-01-20,29299.128573217477,False,-5671.9453037574476,ewma_fhs,-11,5671.9453037574476,27537.997986795803
worst_loss_2022,2022-02-04,2022-01-20,2022-01-21,28656.58525392595,False,4915.8206310890619,ewma_fhs,-10,-4915.8206310890619,27056.524807603662
worst_loss_2022,2022-02-04,2022-01-21,2022-01-24,28947.304681059635,False,-7277.2746726613741,ewma_fhs,-9,7277.2746726613741,27603.838357972141
worst_loss_2022,2022-02-04,2022-01-24,2022-01-25,29568.873865444573,False,-796.04117513114204,ewma_fhs,-8,796.04117513114204,27814.725381858647
worst_loss_2022,2022-02-04,2022-01-25,2022-01-26,29835.263810619919,False,-1316.8140782404953,ewma_fhs,-7,1316.8140782404953,27692.937923288704
worst_loss_2022,2022-02-04,2022-01-26,2022-01-27,29655.883584365387,False,-9910.4332425055927,ewma_fhs,-6,9910.4332425055927,27657.518526403201
worst_loss_2022,2022-02-04,2022-01-27,2022-01-28,30605.318364951389,False,6714.9310985439824,ewma_fhs,-5,-6714.9310985439824,27604.902892510523
worst_loss_2022,2022-02-04,2022-01-28,2022-01-31,31268.928014938931,False,-3746.964030720148,ewma_fhs,-4,3746.964030720148,29522.387340245477
worst_loss_2022,2022-02-04,2022-01-31,2022-02-01,31444.197148652453,False,15453.613115516968,ewma_fhs,-3,-15453.613115516968,29183.589158538627
worst_loss_2022,2022-02-04,2022-02-01,2022-02-02,32173.372330329148,False,8156.5063186959724,ewma_fhs,-2,-8156.5063186959724,30105.935295749841
worst_loss_2022,2022-02-04,2022-02-02,2022-02-03,31834.92953349444,False,-907.38548292641883,ewma_fhs,-1,907.38548292641883,29893.702731897021
worst_loss_2022,2022-02-04,2022-02-03,2022-02-04,31176.180838830249,True,90990.335710610365,ewma_fhs,0,-90990.335710610365,29230.20646922486
worst_loss_2022,2022-02-04,2022-02-04,2022-02-07,50229.121454966051,False,-5536.2816708919472,ewma_fhs,1,5536.2816708919472,43078.665004968381
worst_loss_2022,2022-02-04,2022-02-07,2022-02-08,48937.813087104114,False,-14539.06156344923,ewma_fhs,2,14539.06156344923,42052.349857921276
worst_loss_2022,2022-02-04,2022-02-08,2022-02-09,48123.021179789343,False,-284.58836587169753,ewma_fhs,3,284.58836587169753,41349.068041477294
worst_loss_2022,2022-02-04,2022-02-09,2022-02-10,47113.221537162026,False,2913.3095952742424,ewma_fhs,4,-2913.3095952742424,40619.068371592402
worst_loss_2022,2022-02-04,2022-02-10,2022-02-11,45858.986886686551,False,-6182.3747039304844,ewma_fhs,5,6182.3747039304844,39559.910263685699
worst_loss_2022,2022-02-04,2022-02-11,2022-02-14,44766.185900275057,False,-38678.106036437435,ewma_fhs,6,38678.106036437435,38642.915618803214
worst_loss_2022,2022-02-04,2022-02-14,2022-02-15,47842.410965840369,False,8498.2049298626807,ewma_fhs,7,-8498.2049298626807,41041.041902122313
worst_loss_2022,2022-02-04,2022-02-15,2022-02-16,46630.809654858698,False,10111.5941627191,ewma_fhs,8,-10111.5941627191,40098.550498742683
worst_loss_2022,2022-02-04,2022-02-16,2022-02-17,45565.863182880174,False,-22287.705438279736,ewma_fhs,9,22287.705438279736,39052.409450950734
worst_loss_2022,2022-02-04,2022-02-17,2022-02-18,45673.359501430234,False,-8365.590430162576,ewma_fhs,10,8365.590430162576,38850.691157118155
worst_loss_2022,2022-02-04,2022-02-18,2022-02-21,44496.502075925739,False,-15495.142842166082,ewma_fhs,11,15495.142842166082,37853.969857338809
worst_loss_2022,2022-02-04,2022-02-21,2022-02-22,44291.234906939171,False,11244.158533780112,ewma_fhs,12,-11244.158533780112,37501.092440328255
worst_loss_2022,2022-02-04,2022-02-22,2022-02-23,43435.314452905681,False,-10431.001015928725,ewma_fhs,13,10431.001015928725,36776.871512172016
worst_loss_2022,2022-02-04,2022-02-23,2022-02-24,43053.648696348901,False,-52528.679585583726,ewma_fhs,14,52528.679585583726,37051.749797087286
worst_loss_2022,2022-02-04,2022-02-24,2022-02-25,51445.207941676927,False,26913.838585098867,ewma_fhs,15,-26913.838585098867,44780.521088925998
worst_loss_2022,2022-02-04,2022-02-25,2022-02-28,52279.5729783036,False,-17564.351203105769,ewma_fhs,16,17564.351203105769,45809.546420041079
worst_loss_2022,2022-02-04,2022-02-28,2022-03-01,51761.598628104686,False,-38926.962726769802,ewma_fhs,17,38926.962726769802,45044.713190447605
worst_loss_2022,2022-02-04,2022-03-01,2022-03-02,53680.595587904922,False,-17234.570952312093,ewma_fhs,18,17234.570952312093,46842.206047150474
worst_loss_2022,2022-02-04,2022-03-02,2022-03-03,52893.227380640441,False,-21001.1169428418,ewma_fhs,19,21001.1169428418,45525.391525836283
worst_loss_2022,2022-02-04,2022-03-03,2022-03-04,52559.518846826992,False,-76522.357304526959,ewma_fhs,20,76522.357304526959,44560.18590429287
worst_loss_2022,2022-02-04,2022-01-06,2022-01-07,24802.96239386818,False,1129.8453553698494,ewma_gaussian,-20,-1129.8453553698494,24681.431225666423
worst_loss_2022,2022-02-04,2022-01-07,2022-01-10,24049.728203693263,False,-470.53628718947431,ewma_gaussian,-19,470.53628718947431,23931.887781363221
worst_loss_2022,2022-02-04,2022-01-10,2022-01-11,23323.21300218975,False,16468.65593060022,ewma_gaussian,-18,-16468.65593060022,23208.932406293061
worst_loss_2022,2022-02-04,2022-01-11,2022-01-12,24433.43790445913,False,-1267.1067920392356,ewma_gaussian,-17,1267.1067920392356,24313.717356382655
worst_loss_2022,2022-02-04,2022-01-12,2022-01-13,23713.368155461081,False,1163.7748420083003,ewma_gaussian,-16,-1163.7748420083003,23597.175851970595
worst_loss_2022,2022-02-04,2022-01-13,2022-01-14,22997.581768527165,False,-5430.520067277308,ewma_gaussian,-15,5430.520067277308,22884.896721726647
worst_loss_2022,2022-02-04,2022-01-14,2022-01-17,22517.223081610588,False,670.01188811841416,ewma_gaussian,-14,-670.01188811841416,22406.891727544426
worst_loss_2022,2022-02-04,2022-01-17,2022-01-18,21835.276298905945,False,-5156.1573754422916,ewma_gaussian,-13,5156.1573754422916,21728.286392036185
worst_loss_2022,2022-02-04,2022-01-18,2022-01-19,21392.15562251271,False,-24278.464295775309,ewma_gaussian,-12,24278.464295775309,21287.336947151562
worst_loss_2022,2022-02-04,2022-01-19,2022-01-20,25090.091978320423,False,-5671.9453037574476,ewma_gaussian,-11,5671.9453037574476,24967.153913907256
worst_loss_2022,2022-02-04,2022-01-20,2022-01-21,24571.587101000441,False,4915.8206310890619,ewma_gaussian,-10,-4915.8206310890619,24451.189640506203
worst_loss_2022,2022-02-04,2022-01-21,2022-01-24,23940.98561605981,False,-7277.2746726613741,ewma_gaussian,-9,7277.2746726613741,23823.678017732746
worst_loss_2022,2022-02-04,2022-01-24,2022-01-25,23596.329220986161,False,-796.04117513114204,ewma_gaussian,-8,796.04117513114204,23480.710392478457
worst_loss_2022,2022-02-04,2022-01-25,2022-01-26,22895.381323776768,False,-1316.8140782404953,ewma_gaussian,-7,1316.8140782404953,22783.197045362063
worst_loss_2022,2022-02-04,2022-01-26,2022-01-27,22230.02173450794,False,-9910.4332425055927,ewma_gaussian,-6,9910.4332425055927,22121.097628280488
worst_loss_2022,2022-02-04,2022-01-27,2022-01-28,22337.32013562772,False,6714.9310985439824,ewma_gaussian,-5,-6714.9310985439824,22227.870281716288
worst_loss_2022,2022-02-04,2022-01-28,2022-01-31,21941.162295912625,False,-3746.964030720148,ewma_gaussian,-4,3746.964030720148,21833.653561948417
worst_loss_2022,2022-02-04,2022-01-31,2022-02-01,21423.701193754063,False,15453.613115516968,ewma_gaussian,-3,-15453.613115516968,21318.727949351371
worst_loss_2022,2022-02-04,2022-02-01,2022-02-02,22478.927170434417,False,8156.5063186959724,ewma_gaussian,-2,-8156.5063186959724,22368.78346116441
worst_loss_2022,2022-02-04,2022-02-02,2022-02-03,22255.172757424025,False,-907.38548292641883,ewma_gaussian,-1,907.38548292641883,22146.12541457879
worst_loss_2022,2022-02-04,2022-02-03,2022-02-04,21596.404930348792,True,90990.335710610365,ewma_gaussian,0,-90990.335710610365,21490.585460945724
worst_loss_2022,2022-02-04,2022-02-04,2022-02-07,55224.834289730861,False,-5536.2816708919472,ewma_gaussian,1,5536.2816708919472,54954.240055122878
worst_loss_2022,2022-02-04,2022-02-07,2022-02-08,53701.731036230056,False,-14539.06156344923,ewma_gaussian,2,14539.06156344923,53438.599801998818
worst_loss_2022,2022-02-04,2022-02-08,2022-02-09,52875.255114135034,False,-284.58836587169753,ewma_gaussian,3,284.58836587169753,52616.173500376855
worst_loss_2022,2022-02-04,2022-02-09,2022-02-10,51284.232871242952,False,2913.3095952742424,ewma_gaussian,4,-2913.3095952742424,51032.947051742864
worst_loss_2022,2022-02-04,2022-02-10,2022-02-11,49733.991644935566,False,-6182.3747039304844,ewma_gaussian,5,6182.3747039304844,49490.301798216315
worst_loss_2022,2022-02-04,2022-02-11,2022-02-14,48396.360008376083,False,-38678.106036437435,ewma_gaussian,6,38678.106036437435,48159.224376142687
worst_loss_2022,2022-02-04,2022-02-14,2022-02-15,52258.417558692207,False,8498.2049298626807,ewma_gaussian,7,-8498.2049298626807,52002.35836570432
worst_loss_2022,2022-02-04,2022-02-15,2022-02-16,50816.845118171273,False,10111.5941627191,ewma_gaussian,8,-10111.5941627191,50567.849435580312
worst_loss_2022,2022-02-04,2022-02-16,2022-02-17,49517.051680527889,False,-22287.705438279736,ewma_gaussian,9,22287.705438279736,49274.424810354962
worst_loss_2022,2022-02-04,2022-02-17,2022-02-18,49876.327495299542,False,-8365.590430162576,ewma_gaussian,10,8365.590430162576,49631.940222123842
worst_loss_2022,2022-02-04,2022-02-18,2022-02-21,48668.162306640341,False,-15495.142842166082,ewma_gaussian,11,15495.142842166082,48429.694879829243
worst_loss_2022,2022-02-04,2022-02-21,2022-02-22,48147.532333119845,False,11244.158533780112,ewma_gaussian,12,-11244.158533780112,47911.615922912242
worst_loss_2022,2022-02-04,2022-02-22,2022-02-23,47026.921257212722,False,-10431.001015928725,ewma_gaussian,13,10431.001015928725,46796.495690033931
